suite,case,entry_point,sample,ms
editors,basic.py,vscode/dprint-workspace,55,15.123583
editors,basic.py,vscode/dprint-workspace,56,14.404625
editors,basic.py,vscode/dprint-workspace,57,12.451250
editors,basic.py,vscode/dprint-workspace,58,15.057875
editors,basic.py,vscode/dprint-workspace,59,15.263292
editors,basic.py,vscode/dprint-workspace,60,15.019792
editors,basic.py,vscode/dprint-workspace,61,14.753083
editors,basic.py,vscode/dprint-workspace,62,14.071625
editors,basic.py,vscode/dprint-workspace,63,13.392334
editors,basic.py,vscode/dprint-workspace,64,14.615500
editors,basic.py,vscode/dprint-workspace,65,12.924084
editors,basic.py,vscode/dprint-workspace,66,13.148375
editors,basic.py,vscode/dprint-workspace,67,14.566125
editors,basic.py,vscode/dprint-workspace,68,15.496667
editors,basic.py,vscode/dprint-workspace,69,14.515500
editors,basic.py,vscode/dprint-workspace,70,14.872083
editors,basic.py,vscode/dprint-workspace,71,14.892792
editors,basic.py,vscode/dprint-workspace,72,14.879958
editors,basic.py,vscode/dprint-workspace,73,14.932625
editors,basic.py,vscode/dprint-workspace,74,15.185958
editors,basic.py,vscode/dprint-workspace,75,12.982792
editors,basic.py,vscode/dprint-workspace,76,15.019750
editors,basic.py,vscode/dprint-workspace,77,15.063208
editors,basic.py,vscode/dprint-workspace,78,14.899959
editors,basic.py,vscode/dprint-workspace,79,14.250916
editors,basic.py,vscode/dprint-workspace,80,13.646000
editors,basic.py,vscode/dprint-workspace,81,22.248416
editors,basic.py,vscode/dprint-workspace,82,15.587542
editors,basic.py,vscode/dprint-workspace,83,13.794875
editors,basic.py,vscode/dprint-workspace,84,15.334250
editors,basic.py,vscode/dprint-workspace,85,14.721458
editors,basic.py,vscode/dprint-workspace,86,14.708625
editors,basic.py,vscode/dprint-workspace,87,14.793625
editors,basic.py,vscode/dprint-workspace,88,15.263666
editors,basic.py,vscode/dprint-workspace,89,14.320083
editors,basic.py,vscode/dprint-workspace,90,15.421042
editors,basic.py,vscode/dprint-workspace,91,14.029334
editors,basic.py,vscode/dprint-workspace,92,13.027958
editors,basic.py,vscode/dprint-workspace,93,13.319792
editors,basic.py,vscode/dprint-workspace,94,13.255834
editors,basic.py,vscode/dprint-workspace,95,14.467750
editors,basic.py,vscode/dprint-workspace,96,12.872208
editors,basic.py,vscode/dprint-workspace,97,14.896792
editors,basic.py,vscode/dprint-workspace,98,14.321250
editors,basic.py,vscode/dprint-workspace,99,13.931041
editors,basic.tf,vscode/dprint-workspace,0,28.279625
editors,basic.tf,vscode/dprint-workspace,1,27.457208
editors,basic.tf,vscode/dprint-workspace,2,26.944375
editors,basic.tf,vscode/dprint-workspace,3,36.120417
editors,basic.tf,vscode/dprint-workspace,4,26.352833
editors,basic.tf,vscode/dprint-workspace,5,28.939000
editors,basic.tf,vscode/dprint-workspace,6,26.521250
editors,basic.tf,vscode/dprint-workspace,7,28.090625
editors,basic.tf,vscode/dprint-workspace,8,27.154167
editors,basic.tf,vscode/dprint-workspace,9,28.574500
editors,basic.tf,vscode/dprint-workspace,10,26.960000
editors,basic.tf,vscode/dprint-workspace,11,26.490625
editors,basic.tf,vscode/dprint-workspace,12,26.977250
editors,basic.tf,vscode/dprint-workspace,13,28.720584
editors,basic.tf,vscode/dprint-workspace,14,31.311417
editors,basic.tf,vscode/dprint-workspace,15,26.351208
editors,basic.tf,vscode/dprint-workspace,16,27.244250
editors,basic.tf,vscode/dprint-workspace,17,31.268417
editors,basic.tf,vscode/dprint-workspace,18,28.119875
editors,basic.tf,vscode/dprint-workspace,19,27.970166
editors,basic.tf,vscode/dprint-workspace,20,27.912833
editors,basic.tf,vscode/dprint-workspace,21,26.282500
editors,basic.tf,vscode/dprint-workspace,22,26.376667
editors,basic.tf,vscode/dprint-workspace,23,28.223458
editors,basic.tf,vscode/dprint-workspace,24,27.122625
editors,basic.tf,vscode/dprint-workspace,25,27.146792
editors,basic.tf,vscode/dprint-workspace,26,26.138125
editors,basic.tf,vscode/dprint-workspace,27,28.473833
editors,basic.tf,vscode/dprint-workspace,28,26.848875
editors,basic.tf,vscode/dprint-workspace,29,27.001875
editors,basic.tf,vscode/dprint-workspace,30,26.323333
editors,basic.tf,vscode/dprint-workspace,31,26.077292
editors,basic.tf,vscode/dprint-workspace,32,28.572625
editors,basic.tf,vscode/dprint-workspace,33,26.180916
editors,basic.tf,vscode/dprint-workspace,34,29.288584
editors,basic.tf,vscode/dprint-workspace,35,26.307042
editors,basic.tf,vscode/dprint-workspace,36,27.948417
editors,basic.tf,vscode/dprint-workspace,37,29.549083
editors,basic.tf,vscode/dprint-workspace,38,33.978875
editors,basic.tf,vscode/dprint-workspace,39,27.849042
editors,basic.tf,vscode/dprint-workspace,40,28.911083
editors,basic.tf,vscode/dprint-workspace,41,26.279417
editors,basic.tf,vscode/dprint-workspace,42,28.092167
editors,basic.tf,vscode/dprint-workspace,43,27.833250
editors,basic.tf,vscode/dprint-workspace,44,28.018250
editors,basic.tf,vscode/dprint-workspace,45,26.212375
editors,basic.tf,vscode/dprint-workspace,46,29.572416
editors,basic.tf,vscode/dprint-workspace,47,25.830625
editors,basic.tf,vscode/dprint-workspace,48,26.239167
editors,basic.tf,vscode/dprint-workspace,49,25.572500
editors,basic.tf,vscode/dprint-workspace,50,34.433792
editors,basic.tf,vscode/dprint-workspace,51,27.532000
editors,basic.tf,vscode/dprint-workspace,52,30.248084
editors,basic.tf,vscode/dprint-workspace,53,28.811541
editors,basic.tf,vscode/dprint-workspace,54,27.656875
editors,basic.tf,vscode/dprint-workspace,55,28.352583
editors,basic.tf,vscode/dprint-workspace,56,28.241792
editors,basic.tf,vscode/dprint-workspace,57,27.332834
editors,basic.tf,vscode/dprint-workspace,58,28.196375
editors,basic.tf,vscode/dprint-workspace,59,27.243292
editors,basic.tf,vscode/dprint-workspace,60,30.190875
editors,basic.tf,vscode/dprint-workspace,61,29.140791
editors,basic.tf,vscode/dprint-workspace,62,28.301916
editors,basic.tf,vscode/dprint-workspace,63,27.114292
editors,basic.tf,vscode/dprint-workspace,64,26.050333
editors,basic.tf,vscode/dprint-workspace,65,28.314792
editors,basic.tf,vscode/dprint-workspace,66,30.168958
editors,basic.tf,vscode/dprint-workspace,67,28.993125
editors,basic.tf,vscode/dprint-workspace,68,30.584458
editors,basic.tf,vscode/dprint-workspace,69,26.861875
editors,basic.tf,vscode/dprint-workspace,70,28.139958
